,Var(METAL),Var(ENERGY),Var(AGRICULTURAL),"Cov(METAL,ENERGY)","Cov(METAL,AGRICULTURAL)","Cov(ENERGY,AGRICULTURAL)"
4/27/2012,0.000166,0.000172,8.24E-05,3.80E-05,4.14E-05,2.44E-05
4/30/2012,0.000158,0.000203,8.15E-05,4.10E-05,4.10E-05,2.70E-05
5/01/2012,0.000149,0.000205,8.21E-05,3.89E-05,4.00E-05,2.41E-05
5/02/2012,0.000140,0.000212,8.28E-05,3.72E-05,3.83E-05,2.65E-05
5/03/2012,0.000137,0.000241,8.43E-05,4.22E-05,3.94E-05,3.06E-05
5/04/2012,0.000144,0.000227,8.40E-05,4.19E-05,4.11E-05,3.04E-05
5/07/2012,0.000135,0.000280,8.18E-05,3.99E-05,3.95E-05,3.18E-05
5/08/2012,0.000127,0.000265,7.95E-05,3.83E-05,3.78E-05,3.13E-05
5/09/2012,0.000153,0.000250,7.75E-05,3.52E-05,3.85E-05,3.04E-05
5/10/2012,0.000148,0.000242,7.59E-05,3.21E-05,3.80E-05,2.89E-05
5/11/2012,0.000139,0.000228,7.45E-05,3.12E-05,3.65E-05,2.81E-05
5/14/2012,0.000140,0.000216,8.56E-05,3.10E-05,4.10E-05,2.82E-05
5/15/2012,0.000151,0.000225,8.36E-05,3.83E-05,4.15E-05,2.91E-05
5/16/2012,0.000142,0.000217,8.51E-05,3.67E-05,3.94E-05,3.00E-05
5/17/2012,0.000148,0.000210,8.27E-05,3.20E-05,3.66E-05,2.99E-05
5/18/2012,0.000155,0.000219,8.01E-05,2.39E-05,3.53E-05,2.92E-05
5/21/2012,0.000148,0.000217,7.82E-05,2.53E-05,3.46E-05,2.95E-05
5/22/2012,0.000139,0.000209,7.77E-05,2.45E-05,3.32E-05,2.99E-05
5/23/2012,0.000131,0.000201,9.91E-05,2.35E-05,3.35E-05,2.59E-05
5/24/2012,0.000167,0.000200,0.000111,3.12E-05,4.59E-05,2.98E-05
5/25/2012,0.000160,0.000192,0.000106,2.92E-05,4.39E-05,2.93E-05
5/30/2012,0.000151,0.000187,0.000103,2.73E-05,4.25E-05,2.81E-05
5/31/2012,0.000143,0.000214,0.000102,2.93E-05,4.20E-05,3.15E-05
6/01/2012,0.000135,0.000210,9.83E-05,2.82E-05,4.03E-05,3.11E-05
6/04/2012,0.000134,0.000299,9.88E-05,1.67E-05,3.59E-05,3.77E-05
6/05/2012,0.000128,0.000298,9.78E-05,1.42E-05,3.34E-05,3.92E-05
6/06/2012,0.000123,0.000281,9.42E-05,1.48E-05,3.21E-05,3.82E-05
6/07/2012,0.000145,0.000266,0.000106,1.76E-05,4.21E-05,3.92E-05
6/08/2012,0.000157,0.000290,0.000116,2.88E-05,3.17E-05,2.97E-05
6/11/2012,0.000156,0.000272,0.000112,2.85E-05,3.20E-05,2.92E-05
6/12/2012,0.000155,0.000292,0.000108,2.06E-05,3.17E-05,2.74E-05
6/13/2012,0.000146,0.000274,0.000104,2.03E-05,3.09E-05,2.69E-05
6/14/2012,0.000138,0.000265,0.000100,1.94E-05,2.97E-05,2.68E-05
6/15/2012,0.000130,0.000408,9.67E-05,2.30E-05,2.88E-05,2.76E-05
6/18/2012,0.000123,0.000381,9.46E-05,2.25E-05,2.73E-05,2.71E-05
6/19/2012,0.000116,0.000367,9.70E-05,2.21E-05,2.65E-05,2.95E-05
6/20/2012,0.000110,0.000350,0.000123,2.22E-05,2.40E-05,2.37E-05
6/21/2012,0.000108,0.000367,0.000133,2.69E-05,2.74E-05,3.20E-05
6/22/2012,0.000155,0.000371,0.000132,4.12E-05,3.47E-05,3.54E-05
6/25/2012,0.000146,0.000368,0.000133,3.88E-05,3.41E-05,3.03E-05
6/26/2012,0.000143,0.000346,0.000129,3.92E-05,3.47E-05,3.05E-05
6/27/2012,0.000142,0.000342,0.000126,3.33E-05,3.10E-05,3.25E-05
6/28/2012,0.000136,0.000323,0.000123,3.14E-05,2.88E-05,3.26E-05
6/29/2012,0.000148,0.000345,0.000119,4.21E-05,2.54E-05,2.94E-05
7/02/2012,0.000239,0.000600,0.000137,0.000106,4.94E-05,5.76E-05
7/03/2012,0.000224,0.000560,0.000135,0.000102,4.63E-05,5.51E-05
7/06/2012,0.000240,0.000603,0.000144,0.000118,5.60E-05,6.64E-05
7/09/2012,0.000247,0.000662,0.000145,0.000132,6.06E-05,7.48E-05
7/10/2012,0.000233,0.000657,0.000157,0.000130,6.18E-05,8.28E-05
7/11/2012,0.000225,0.000686,0.000153,0.000135,6.16E-05,8.56E-05
7/12/2012,0.000212,0.000690,0.000147,0.000133,5.85E-05,8.10E-05
7/13/2012,0.000201,0.000643,0.000141,0.000126,5.70E-05,7.82E-05
7/16/2012,0.000204,0.000602,0.000138,0.000124,5.80E-05,7.73E-05
7/17/2012,0.000193,0.000559,0.000132,0.000118,5.53E-05,7.52E-05
7/18/2012,0.000180,0.000521,0.000138,0.000113,5.30E-05,7.21E-05
7/19/2012,0.000172,0.000531,0.000141,0.000104,4.80E-05,7.77E-05
7/20/2012,0.000167,0.000525,0.000145,0.000105,5.03E-05,8.20E-05
7/23/2012,0.000161,0.000489,0.000140,9.99E-05,4.72E-05,7.99E-05
7/24/2012,0.000157,0.000483,0.000138,0.000101,4.81E-05,8.17E-05
7/25/2012,0.000152,0.000455,0.000152,9.49E-05,5.12E-05,7.60E-05
7/26/2012,0.000152,0.000428,0.000147,8.84E-05,5.17E-05,7.27E-05
7/31/2012,0.000144,0.000403,0.000141,8.56E-05,4.99E-05,7.12E-05
8/01/2012,0.000136,0.000385,0.000137,8.23E-05,4.80E-05,7.08E-05
8/02/2012,0.000135,0.000360,0.000132,7.84E-05,4.71E-05,6.88E-05
8/03/2012,0.000146,0.000420,0.000130,9.09E-05,5.00E-05,7.38E-05
8/06/2012,0.000159,0.000417,0.000129,9.66E-05,5.28E-05,7.54E-05
8/07/2012,0.000150,0.000394,0.000124,9.27E-05,5.06E-05,7.30E-05
8/08/2012,0.000144,0.000391,0.000119,9.26E-05,4.88E-05,7.13E-05
8/09/2012,0.000136,0.000367,0.000116,8.89E-05,4.65E-05,6.87E-05
8/10/2012,0.000128,0.000344,0.000112,8.54E-05,4.48E-05,6.72E-05
8/13/2012,0.000122,0.000359,0.000111,8.48E-05,4.43E-05,6.94E-05
8/14/2012,0.000121,0.000337,0.000118,8.25E-05,4.68E-05,6.90E-05
8/15/2012,0.000114,0.000332,0.000114,7.94E-05,4.51E-05,6.83E-05
8/16/2012,0.000108,0.000311,0.000140,7.62E-05,4.35E-05,6.70E-05
8/17/2012,0.000112,0.000292,0.000135,7.41E-05,4.09E-05,6.50E-05
8/20/2012,0.000115,0.000280,0.000132,6.83E-05,4.21E-05,6.19E-05
8/21/2012,0.000111,0.000265,0.000129,6.65E-05,4.16E-05,6.11E-05
8/22/2012,0.000126,0.000251,0.000128,6.61E-05,4.54E-05,6.06E-05
8/23/2012,0.000119,0.000241,0.000129,6.45E-05,4.23E-05,5.70E-05
8/24/2012,0.000145,0.000229,0.000125,5.83E-05,3.73E-05,5.62E-05
8/27/2012,0.000136,0.000237,0.000120,5.66E-05,3.60E-05,5.50E-05
8/28/2012,0.000129,0.000235,0.000119,5.34E-05,3.55E-05,5.09E-05
8/29/2012,0.000129,0.000221,0.000115,5.19E-05,3.30E-05,4.95E-05
8/30/2012,0.000122,0.000209,0.000113,5.01E-05,3.12E-05,4.81E-05
8/31/2012,0.000126,0.000205,0.000109,4.46E-05,3.00E-05,4.69E-05
9/05/2012,0.000140,0.000216,0.000105,5.15E-05,2.93E-05,4.60E-05
9/06/2012,0.000133,0.000211,0.000102,4.83E-05,2.76E-05,4.57E-05
9/07/2012,0.000126,0.000199,9.80E-05,4.65E-05,2.66E-05,4.46E-05
9/10/2012,0.000143,0.000192,9.45E-05,4.15E-05,2.63E-05,4.34E-05
9/11/2012,0.000137,0.000202,9.20E-05,4.31E-05,2.63E-05,4.38E-05
9/12/2012,0.000129,0.000231,8.89E-05,4.26E-05,2.54E-05,4.25E-05
9/13/2012,0.000123,0.000223,8.58E-05,4.20E-05,2.46E-05,4.14E-05
9/14/2012,0.000138,0.000212,8.32E-05,4.26E-05,2.48E-05,4.06E-05
9/17/2012,0.000139,0.000206,8.20E-05,3.83E-05,2.60E-05,3.85E-05
9/18/2012,0.000139,0.000240,0.000102,4.48E-05,3.24E-05,4.93E-05
9/19/2012,0.000136,0.000258,9.83E-05,4.82E-05,3.18E-05,4.90E-05
9/20/2012,0.000128,0.000287,9.57E-05,4.51E-05,3.09E-05,4.54E-05
9/21/2012,0.000125,0.000274,0.000102,4.18E-05,3.31E-05,4.18E-05
9/24/2012,0.000120,0.000279,9.87E-05,4.34E-05,3.25E-05,4.20E-05
9/25/2012,0.000132,0.000276,9.79E-05,4.82E-05,3.51E-05,4.32E-05
9/26/2012,0.000124,0.000265,9.46E-05,4.67E-05,3.39E-05,4.26E-05
9/27/2012,0.000122,0.000250,9.92E-05,4.40E-05,3.59E-05,4.03E-05
9/28/2012,0.000125,0.000351,9.66E-05,5.58E-05,3.63E-05,4.34E-05
10/01/2012,0.000118,0.000330,9.73E-05,5.42E-05,3.60E-05,4.33E-05
10/02/2012,0.000115,0.000326,9.40E-05,5.49E-05,3.42E-05,4.15E-05
10/03/2012,0.000108,0.000305,9.32E-05,5.29E-05,3.31E-05,4.06E-05
10/04/2012,0.000103,0.000383,9.06E-05,4.94E-05,3.18E-05,4.26E-05
10/05/2012,0.000106,0.000406,8.76E-05,5.58E-05,3.02E-05,4.08E-05
10/08/2012,0.000107,0.000385,8.96E-05,5.63E-05,3.22E-05,4.18E-05
10/09/2012,0.000107,0.000360,8.66E-05,5.48E-05,3.07E-05,4.07E-05
10/10/2012,0.000101,0.000378,8.38E-05,5.18E-05,2.97E-05,3.95E-05
10/11/2012,9.69E-05,0.000355,8.16E-05,5.03E-05,2.90E-05,3.88E-05
10/16/2012,9.25E-05,0.000355,7.93E-05,5.01E-05,2.82E-05,3.88E-05
10/17/2012,8.94E-05,0.000335,8.20E-05,4.75E-05,2.88E-05,3.65E-05
10/18/2012,9.32E-05,0.000314,8.10E-05,4.50E-05,2.97E-05,3.53E-05
10/19/2012,9.29E-05,0.000299,7.99E-05,4.17E-05,2.73E-05,3.54E-05
10/22/2012,0.000120,0.000290,7.83E-05,4.72E-05,2.37E-05,3.36E-05
10/23/2012,0.000113,0.000309,7.64E-05,4.61E-05,2.29E-05,3.13E-05
10/24/2012,0.000134,0.000291,7.95E-05,4.68E-05,2.86E-05,3.15E-05
10/25/2012,0.000127,0.000285,8.00E-05,4.66E-05,2.85E-05,3.31E-05
10/26/2012,0.000123,0.000268,7.77E-05,4.52E-05,2.72E-05,3.23E-05
10/29/2012,0.000119,0.000252,7.62E-05,4.35E-05,2.71E-05,3.15E-05
10/30/2012,0.000118,0.000237,7.45E-05,4.13E-05,2.71E-05,3.06E-05
10/31/2012,0.000113,0.000250,7.27E-05,4.27E-05,2.58E-05,2.87E-05
11/01/2012,0.000115,0.000235,7.07E-05,4.15E-05,2.49E-05,2.81E-05
11/02/2012,0.000109,0.000222,6.87E-05,4.02E-05,2.41E-05,2.75E-05
11/05/2012,0.000141,0.000271,6.72E-05,5.79E-05,2.51E-05,2.85E-05
11/06/2012,0.000133,0.000260,6.85E-05,5.63E-05,2.38E-05,2.64E-05
11/07/2012,0.000145,0.000295,6.73E-05,6.68E-05,2.49E-05,2.79E-05
11/08/2012,0.000144,0.000351,6.56E-05,7.38E-05,2.39E-05,2.70E-05
11/09/2012,0.000139,0.000331,6.57E-05,7.20E-05,2.19E-05,2.57E-05
11/12/2012,0.000131,0.000310,6.46E-05,6.91E-05,2.10E-05,2.52E-05
11/13/2012,0.000123,0.000291,6.32E-05,6.65E-05,2.04E-05,2.45E-05
11/14/2012,0.000123,0.000282,6.22E-05,6.69E-05,1.89E-05,2.33E-05
11/15/2012,0.000117,0.000271,6.35E-05,6.52E-05,1.93E-05,2.43E-05
11/16/2012,0.000114,0.000256,6.25E-05,6.36E-05,1.80E-05,2.35E-05
11/19/2012,0.000109,0.000243,6.35E-05,6.04E-05,1.86E-05,2.22E-05
11/20/2012,0.000126,0.000238,6.61E-05,6.37E-05,2.31E-05,2.40E-05
11/21/2012,0.000122,0.000226,6.47E-05,6.22E-05,2.29E-05,2.38E-05
11/26/2012,0.000117,0.000222,6.32E-05,6.18E-05,2.25E-05,2.36E-05
11/27/2012,0.000111,0.000233,6.17E-05,5.98E-05,2.18E-05,2.32E-05
11/28/2012,0.000105,0.000220,6.05E-05,5.76E-05,2.12E-05,2.26E-05
11/29/2012,0.000101,0.000216,6.18E-05,5.68E-05,1.95E-05,2.05E-05
11/30/2012,0.000105,0.000205,6.05E-05,5.62E-05,1.95E-05,2.03E-05
12/03/2012,0.000103,0.000195,5.95E-05,5.49E-05,1.95E-05,2.01E-05
12/04/2012,0.000100,0.000185,5.86E-05,5.32E-05,1.95E-05,1.98E-05
12/05/2012,0.000109,0.000183,6.20E-05,5.53E-05,2.31E-05,2.17E-05
12/06/2012,0.000103,0.000179,6.20E-05,5.41E-05,2.30E-05,2.23E-05
12/07/2012,9.90E-05,0.000185,6.06E-05,5.05E-05,2.22E-05,2.21E-05
12/10/2012,9.42E-05,0.000186,5.95E-05,4.80E-05,2.14E-05,2.22E-05
12/11/2012,9.35E-05,0.000183,6.15E-05,4.42E-05,1.88E-05,2.35E-05
12/12/2012,8.98E-05,0.000174,6.16E-05,4.30E-05,1.77E-05,2.28E-05
12/13/2012,8.99E-05,0.000167,6.02E-05,4.26E-05,1.72E-05,2.23E-05
12/14/2012,0.000111,0.000169,6.16E-05,4.74E-05,2.12E-05,2.38E-05
12/17/2012,0.000106,0.000161,6.15E-05,4.61E-05,2.12E-05,2.37E-05
12/18/2012,0.000101,0.000153,6.23E-05,4.44E-05,2.00E-05,2.33E-05
12/19/2012,0.000104,0.000156,6.48E-05,3.94E-05,2.24E-05,2.06E-05
12/20/2012,9.91E-05,0.000149,6.45E-05,3.80E-05,2.11E-05,2.03E-05
12/21/2012,0.000136,0.000158,6.63E-05,2.66E-05,2.68E-05,1.73E-05
12/24/2012,0.000130,0.000158,6.71E-05,2.43E-05,2.71E-05,1.54E-05
12/26/2012,0.000123,0.000160,6.54E-05,2.47E-05,2.62E-05,1.51E-05
12/27/2012,0.000118,0.000178,6.40E-05,2.69E-05,2.50E-05,1.40E-05
12/28/2012,0.000113,0.000171,6.34E-05,2.55E-05,2.35E-05,1.43E-05
12/31/2012,0.000111,0.000169,6.26E-05,2.30E-05,2.36E-05,1.33E-05
1/02/2013,0.000111,0.000164,6.18E-05,2.07E-05,2.18E-05,1.37E-05
1/03/2013,0.000119,0.000157,6.16E-05,1.89E-05,2.33E-05,1.31E-05
1/04/2013,0.000115,0.000152,6.07E-05,1.96E-05,2.32E-05,1.33E-05
1/07/2013,0.000121,0.000148,6.09E-05,1.68E-05,2.48E-05,1.24E-05
1/08/2013,0.000116,0.000141,6.47E-05,1.69E-05,2.22E-05,1.19E-05
1/09/2013,0.000112,0.000136,6.48E-05,1.61E-05,2.05E-05,1.22E-05
1/10/2013,0.000108,0.000141,6.34E-05,1.42E-05,1.96E-05,1.27E-05
1/11/2013,0.000118,0.000142,6.39E-05,1.86E-05,2.21E-05,1.40E-05
1/14/2013,0.000117,0.000141,6.36E-05,1.64E-05,2.02E-05,1.47E-05
1/15/2013,0.000114,0.000142,6.53E-05,1.82E-05,2.15E-05,1.62E-05
1/16/2013,0.000114,0.000136,6.41E-05,1.79E-05,2.00E-05,1.60E-05
1/17/2013,0.000108,0.000130,6.32E-05,1.78E-05,1.97E-05,1.59E-05
1/18/2013,0.000104,0.000133,6.29E-05,1.92E-05,1.99E-05,1.68E-05
1/23/2013,9.92E-05,0.000133,6.14E-05,1.82E-05,1.93E-05,1.66E-05
1/24/2013,9.43E-05,0.000128,6.00E-05,1.81E-05,1.88E-05,1.63E-05
1/25/2013,9.32E-05,0.000127,5.88E-05,1.92E-05,1.80E-05,1.59E-05
1/28/2013,8.86E-05,0.000122,5.85E-05,1.89E-05,1.77E-05,1.58E-05
1/29/2013,8.70E-05,0.000129,5.79E-05,2.09E-05,1.66E-05,1.45E-05
1/30/2013,8.77E-05,0.000124,5.81E-05,2.04E-05,1.76E-05,1.43E-05
1/31/2013,9.35E-05,0.000131,5.71E-05,2.44E-05,1.79E-05,1.47E-05
2/01/2013,9.66E-05,0.000126,5.60E-05,2.37E-05,1.73E-05,1.45E-05
2/04/2013,9.93E-05,0.000121,5.50E-05,2.32E-05,1.71E-05,1.43E-05
2/05/2013,9.42E-05,0.000121,5.51E-05,2.28E-05,1.67E-05,1.49E-05
2/06/2013,9.01E-05,0.000126,5.44E-05,2.34E-05,1.66E-05,1.54E-05
2/07/2013,8.60E-05,0.000121,5.61E-05,2.30E-05,1.58E-05,1.49E-05
2/08/2013,8.78E-05,0.000132,5.57E-05,2.62E-05,1.64E-05,1.58E-05
2/11/2013,8.36E-05,0.000127,5.48E-05,2.56E-05,1.60E-05,1.54E-05
2/12/2013,8.33E-05,0.000122,5.60E-05,2.45E-05,1.71E-05,1.48E-05
2/13/2013,8.24E-05,0.000118,5.53E-05,2.35E-05,1.62E-05,1.48E-05
2/14/2013,7.86E-05,0.000116,5.58E-05,2.30E-05,1.59E-05,1.39E-05
2/15/2013,7.99E-05,0.000129,5.48E-05,2.61E-05,1.59E-05,1.43E-05
2/20/2013,8.66E-05,0.000128,5.46E-05,2.80E-05,1.70E-05,1.47E-05
2/21/2013,0.000116,0.000135,5.57E-05,3.51E-05,1.22E-05,1.27E-05
2/22/2013,0.000113,0.000146,5.50E-05,3.67E-05,1.25E-05,1.35E-05
2/25/2013,0.000108,0.000142,5.41E-05,3.48E-05,1.25E-05,1.31E-05
2/26/2013,0.000109,0.000147,5.37E-05,3.72E-05,1.13E-05,1.20E-05
2/27/2013,0.000104,0.000143,5.28E-05,3.55E-05,1.12E-05,1.18E-05
2/28/2013,0.000101,0.000137,5.33E-05,3.47E-05,1.01E-05,1.15E-05
3/01/2013,0.000104,0.000131,5.37E-05,3.35E-05,8.28E-06,1.15E-05
3/04/2013,0.000102,0.000134,5.35E-05,3.49E-05,9.18E-06,1.23E-05
3/05/2013,9.75E-05,0.000129,5.33E-05,3.36E-05,8.86E-06,1.24E-05
3/06/2013,9.76E-05,0.000127,5.25E-05,3.41E-05,8.34E-06,1.20E-05
3/07/2013,9.26E-05,0.000128,5.43E-05,3.30E-05,8.25E-06,1.33E-05
3/08/2013,9.19E-05,0.000137,5.85E-05,3.50E-05,1.06E-05,1.62E-05
3/11/2013,9.06E-05,0.000132,6.05E-05,3.47E-05,1.22E-05,1.68E-05
3/12/2013,8.62E-05,0.000127,5.92E-05,3.37E-05,1.20E-05,1.65E-05
3/13/2013,8.30E-05,0.000122,5.80E-05,3.26E-05,1.20E-05,1.62E-05
3/14/2013,8.06E-05,0.000117,5.73E-05,3.18E-05,1.22E-05,1.61E-05
3/15/2013,7.69E-05,0.000130,5.63E-05,3.06E-05,1.21E-05,1.52E-05
3/18/2013,7.36E-05,0.000129,5.92E-05,2.99E-05,1.17E-05,1.36E-05
3/19/2013,7.44E-05,0.000124,6.20E-05,2.90E-05,1.36E-05,1.33E-05
3/20/2013,7.91E-05,0.000121,6.06E-05,2.97E-05,1.32E-05,1.31E-05
3/21/2013,8.23E-05,0.000118,5.95E-05,3.03E-05,1.36E-05,1.32E-05
3/22/2013,7.87E-05,0.000118,5.87E-05,2.91E-05,1.35E-05,1.25E-05
3/25/2013,7.53E-05,0.000115,5.79E-05,2.82E-05,1.34E-05,1.21E-05
3/26/2013,7.22E-05,0.000111,5.68E-05,2.75E-05,1.32E-05,1.20E-05
3/27/2013,6.99E-05,0.000129,5.84E-05,2.52E-05,1.23E-05,1.47E-05
3/28/2013,6.81E-05,0.000130,5.74E-05,2.56E-05,1.24E-05,1.49E-05
4/01/2013,6.83E-05,0.000124,6.12E-05,2.51E-05,1.41E-05,1.48E-05
4/02/2013,6.62E-05,0.000120,6.52E-05,2.46E-05,1.29E-05,1.43E-05
4/03/2013,7.64E-05,0.000117,6.37E-05,2.59E-05,1.32E-05,1.43E-05
4/04/2013,8.92E-05,0.000162,6.23E-05,3.64E-05,1.21E-05,1.30E-05
4/05/2013,9.11E-05,0.000155,6.23E-05,3.62E-05,1.35E-05,1.32E-05
4/08/2013,8.99E-05,0.000149,6.26E-05,3.60E-05,1.20E-05,1.24E-05
4/09/2013,8.57E-05,0.000143,6.11E-05,3.49E-05,1.18E-05,1.23E-05
4/10/2013,9.27E-05,0.000137,6.08E-05,3.46E-05,1.35E-05,1.24E-05
4/11/2013,9.77E-05,0.000133,5.99E-05,3.18E-05,1.22E-05,1.26E-05
4/16/2013,9.46E-05,0.000129,5.89E-05,3.02E-05,1.25E-05,1.22E-05
4/17/2013,0.000101,0.000124,6.13E-05,2.93E-05,1.57E-05,1.20E-05
4/18/2013,0.000114,0.000128,6.11E-05,3.35E-05,1.29E-05,1.07E-05
4/19/2013,0.000109,0.000158,5.98E-05,3.43E-05,1.26E-05,9.88E-06
4/22/2013,0.000104,0.000151,5.95E-05,3.30E-05,1.19E-05,1.01E-05
4/23/2013,0.000102,0.000146,5.84E-05,3.08E-05,1.13E-05,1.03E-05
4/24/2013,0.000108,0.000140,6.00E-05,3.04E-05,1.41E-05,1.05E-05
4/25/2013,0.000104,0.000137,5.88E-05,3.06E-05,1.35E-05,1.02E-05
4/30/2013,0.000149,0.000143,5.88E-05,3.93E-05,1.74E-05,1.15E-05
5/01/2013,0.000140,0.000147,5.99E-05,3.87E-05,1.65E-05,9.65E-06
5/02/2013,0.000170,0.000164,6.02E-05,4.95E-05,2.03E-05,1.19E-05
5/03/2013,0.000172,0.000158,6.53E-05,4.60E-05,2.44E-05,1.06E-05
5/06/2013,0.000172,0.000158,6.43E-05,4.81E-05,2.50E-05,1.14E-05
5/07/2013,0.000161,0.000151,6.39E-05,4.65E-05,2.41E-05,1.10E-05
5/08/2013,0.000161,0.000156,6.30E-05,4.91E-05,2.20E-05,9.86E-06
5/09/2013,0.000166,0.000153,6.21E-05,5.04E-05,2.30E-05,1.04E-05
5/10/2013,0.000156,0.000146,6.28E-05,4.85E-05,2.29E-05,1.02E-05
5/13/2013,0.000155,0.000146,6.48E-05,4.98E-05,2.51E-05,1.19E-05
5/14/2013,0.000147,0.000141,6.81E-05,4.75E-05,2.53E-05,1.05E-05
5/15/2013,0.000139,0.000136,6.65E-05,4.54E-05,2.47E-05,1.03E-05
5/16/2013,0.000140,0.000134,0.000100,4.16E-05,3.34E-05,6.18E-06
5/17/2013,0.000132,0.000133,9.67E-05,3.97E-05,3.21E-05,6.44E-06
5/20/2013,0.000127,0.000144,9.32E-05,3.59E-05,3.09E-05,6.65E-06
5/21/2013,0.000127,0.000139,9.00E-05,3.63E-05,2.94E-05,6.55E-06
5/22/2013,0.000123,0.000134,8.72E-05,3.46E-05,2.89E-05,6.47E-06
5/23/2013,0.000116,0.000138,8.44E-05,3.27E-05,2.80E-05,6.12E-06
5/24/2013,0.000112,0.000133,8.19E-05,3.10E-05,2.75E-05,5.93E-06
5/29/2013,0.000108,0.000128,8.25E-05,3.04E-05,2.79E-05,6.33E-06
5/30/2013,0.000102,0.000138,7.98E-05,2.99E-05,2.70E-05,6.56E-06
5/31/2013,0.000105,0.000139,7.85E-05,2.60E-05,2.44E-05,7.63E-06
6/03/2013,0.000109,0.000150,7.63E-05,3.03E-05,2.29E-05,6.95E-06
6/04/2013,0.000117,0.000151,8.05E-05,3.35E-05,2.70E-05,9.56E-06
6/05/2013,0.000112,0.000145,7.95E-05,3.20E-05,2.52E-05,9.94E-06
6/06/2013,0.000107,0.000138,7.70E-05,3.12E-05,2.44E-05,9.88E-06
6/07/2013,0.000103,0.000139,7.82E-05,2.90E-05,2.49E-05,8.07E-06
6/10/2013,0.000121,0.000136,7.59E-05,2.47E-05,2.48E-05,7.91E-06
6/11/2013,0.000115,0.000133,7.37E-05,2.38E-05,2.41E-05,7.79E-06
6/12/2013,0.000121,0.000137,7.38E-05,2.76E-05,2.06E-05,6.12E-06
6/13/2013,0.000117,0.000135,7.20E-05,2.81E-05,1.95E-05,5.78E-06
6/14/2013,0.000129,0.000134,7.07E-05,2.37E-05,2.09E-05,5.21E-06
6/17/2013,0.000124,0.000128,6.90E-05,2.34E-05,1.99E-05,5.22E-06
6/18/2013,0.000121,0.000130,7.31E-05,2.08E-05,2.19E-05,2.94E-06
6/19/2013,0.000117,0.000128,7.10E-05,1.92E-05,2.13E-05,3.11E-06
6/20/2013,0.000113,0.000124,7.01E-05,1.83E-05,1.98E-05,3.67E-06
6/21/2013,0.000270,0.000181,7.88E-05,5.77E-05,4.11E-05,1.31E-05
6/24/2013,0.000254,0.000200,7.65E-05,5.21E-05,3.92E-05,1.37E-05
6/25/2013,0.000265,0.000189,7.43E-05,4.89E-05,3.85E-05,1.34E-05
6/26/2013,0.000251,0.000184,7.42E-05,4.53E-05,3.87E-05,1.22E-05
6/27/2013,0.000312,0.000177,7.27E-05,3.76E-05,4.09E-05,1.16E-05
6/28/2013,0.000291,0.000169,7.34E-05,3.61E-05,4.05E-05,1.10E-05
7/01/2013,0.000285,0.000163,7.13E-05,3.26E-05,3.95E-05,1.08E-05
7/02/2013,0.000305,0.000159,6.94E-05,3.70E-05,3.77E-05,1.07E-05
7/03/2013,0.000286,0.000168,6.88E-05,3.32E-05,3.53E-05,1.23E-05
7/08/2013,0.000267,0.000173,6.78E-05,3.33E-05,3.43E-05,1.34E-05
7/09/2013,0.000269,0.000171,6.63E-05,3.68E-05,3.41E-05,1.36E-05
7/10/2013,0.000250,0.000165,6.47E-05,3.54E-05,3.30E-05,1.32E-05
7/11/2013,0.000236,0.000168,6.43E-05,3.65E-05,3.27E-05,1.44E-05
7/12/2013,0.000261,0.000173,6.37E-05,2.62E-05,3.49E-05,1.29E-05
7/15/2013,0.000243,0.000170,6.87E-05,2.48E-05,3.47E-05,1.07E-05
7/16/2013,0.000228,0.000163,0.000157,2.48E-05,2.76E-05,6.61E-06
7/17/2013,0.000215,0.000155,0.000150,2.42E-05,2.72E-05,6.64E-06
7/18/2013,0.000210,0.000150,0.000144,2.55E-05,2.66E-05,6.80E-06
7/19/2013,0.000197,0.000173,0.000138,2.70E-05,2.63E-05,8.95E-06
7/22/2013,0.000186,0.000165,0.000133,2.58E-05,2.55E-05,8.86E-06
7/23/2013,0.000201,0.000170,0.000128,1.78E-05,2.74E-05,7.53E-06
7/24/2013,0.000190,0.000165,0.000125,1.65E-05,2.76E-05,6.58E-06
7/25/2013,0.000178,0.000170,0.000132,1.72E-05,2.78E-05,1.13E-05
7/26/2013,0.000166,0.000163,0.000127,1.69E-05,2.68E-05,1.15E-05
7/29/2013,0.000175,0.000166,0.000125,2.24E-05,2.99E-05,1.35E-05
7/30/2013,0.000170,0.000164,0.000121,1.96E-05,2.77E-05,1.42E-05
7/31/2013,0.000168,0.000162,0.000116,2.22E-05,2.71E-05,1.42E-05
8/01/2013,0.000157,0.000161,0.000112,2.20E-05,2.63E-05,1.46E-05
8/02/2013,0.000150,0.000158,0.000110,2.27E-05,2.44E-05,1.32E-05
8/05/2013,0.000141,0.000156,0.000106,2.15E-05,2.33E-05,1.37E-05
8/06/2013,0.000133,0.000151,0.000103,2.14E-05,2.22E-05,1.29E-05
8/07/2013,0.000132,0.000146,9.93E-05,2.27E-05,2.17E-05,1.28E-05
8/08/2013,0.000125,0.000151,0.000101,2.17E-05,2.16E-05,9.81E-06
8/09/2013,0.000160,0.000144,0.000101,2.05E-05,2.73E-05,9.57E-06
8/12/2013,0.000153,0.000140,9.77E-05,2.10E-05,2.56E-05,9.05E-06
